rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,utt,boxes_type,left_box,right_box,responses,subid,selected_box,accuracy
8085.450000013225,NA,html-button-response,7,86488,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_types,box_1,box_2,NA,xmoe_hqfn_mxgf,box_1,1
3161.67000005953,NA,html-button-response,8,90161,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_1,box_2,NA,xmoe_hqfn_mxgf,box_2,1
24588.89499993529,NA,survey-text,9,115266,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,The one with just one item type would elicit a shorter response.,xmoe_hqfn_mxgf,,0
2838.2549999514595,NA,html-button-response,10,118105,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,NA,NA
28564.50999993831,recaptcha.html,external-html,0,28732,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xnkk_kfou_luqy,NA,NA
19767.695000045933,consent/consent.html,external-html,1,48973,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xnkk_kfou_luqy,NA,NA
3356.900000013411,NA,html-button-response,2,52334,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xnkk_kfou_luqy,,0
6005.810000002384,NA,html-button-response,3,60342,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xnkk_kfou_luqy,,0
17381.859999964945,NA,html-button-response,4,78234,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xnkk_kfou_luqy,,0
6779.824999975972,NA,html-button-response,5,85522,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xnkk_kfou_luqy,,0
6516.414999961853,NA,html-button-response,6,92543,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xnkk_kfou_luqy,NA,NA
11215.800000005402,NA,html-button-response,7,104263,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_2,box_1,NA,xnkk_kfou_luqy,box_1,1
2715.695000020787,NA,html-button-response,8,107512,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,xnkk_kfou_luqy,box_2,1
19101.690000039525,NA,survey-text,9,127127,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,full ,xnkk_kfou_luqy,,0
1911.4150000968948,NA,html-button-response,10,129042,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xnkk_kfou_luqy,NA,NA
120800.99999997765,recaptcha.html,external-html,0,121792,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xnps_uszy_geea,NA,NA
67818.0000000284,consent/consent.html,external-html,1,190408,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xnps_uszy_geea,NA,NA
2662.000000011176,NA,html-button-response,2,193082,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xnps_uszy_geea,,0
6533.999999985099,NA,html-button-response,3,201622,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xnps_uszy_geea,,0
16969.00000004098,NA,html-button-response,4,219097,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xnps_uszy_geea,,0
134440.00000000233,NA,html-button-response,5,354046,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xnps_uszy_geea,,0
2840.0000000256114,NA,html-button-response,6,357393,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xnps_uszy_geea,NA,NA
27399.000000033993,NA,html-button-response,7,385301,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_2,box_1,NA,xnps_uszy_geea,box_2,1
2181.9999999715947,NA,html-button-response,8,387997,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_2,box_1,NA,xnps_uszy_geea,box_1,1
21159.000000043306,NA,survey-text,9,409677,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,yes  very nie,xnps_uszy_geea,,0
2280.0000000279397,NA,html-button-response,10,411957,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xnps_uszy_geea,NA,NA
55880.41499996325,recaptcha.html,external-html,0,56346,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,NA,NA
10328.505000041332,consent/consent.html,external-html,1,67746,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,NA,NA
1411.9449999998324,NA,html-button-response,2,69165,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,,0
6372.2149999812245,NA,html-button-response,3,77546,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,,0
2646.0949999745935,NA,html-button-response,4,80698,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xoos_qtqm_gpbj,,0
1511.0799999674782,NA,html-button-response,5,82715,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xoos_qtqm_gpbj,,0
1966.6749999742024,NA,html-button-response,6,85186,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,NA,NA
3175.68000004394,NA,html-button-response,7,88867,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_2,box_1,NA,xoos_qtqm_gpbj,box_1,0
830.5799999507144,NA,html-button-response,8,90202,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_types,box_2,box_1,NA,xoos_qtqm_gpbj,box_2,0
5723.944999976084,NA,survey-text,9,96435,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,,xoos_qtqm_gpbj,,0
2587.829999974929,NA,html-button-response,10,99026,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xoos_qtqm_gpbj,NA,NA
21762.99999999901,recaptcha.html,external-html,0,21908,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,NA,NA
12005.999999997584,consent/consent.html,external-html,1,34147,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,NA,NA
1951.999999997497,NA,html-button-response,2,36111,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,,0
6314.99999999869,NA,html-button-response,3,44438,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,,0
6721.999999997934,NA,html-button-response,4,51667,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xxpr_wiax_jrfx,,0
3619.9999999989814,NA,html-button-response,5,55798,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xxpr_wiax_jrfx,,0
5561.000000001513,NA,html-button-response,6,61868,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,NA,NA
9409.999999999854,NA,html-button-response,7,71791,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,xxpr_wiax_jrfx,box_2,0
3008.9999999981956,NA,html-button-response,8,75309,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_types,box_1,box_2,NA,xxpr_wiax_jrfx,box_1,0
16591.00000000035,NA,survey-text,9,92423,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,maybe thats correct answer,xxpr_wiax_jrfx,,0
2599.000000001979,NA,html-button-response,10,95029,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xxpr_wiax_jrfx,NA,NA
55586.99999982491,recaptcha.html,external-html,0,55703,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xzci_kywj_fivo,NA,NA
10426.000000210479,consent/consent.html,external-html,1,66150,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xzci_kywj_fivo,NA,NA
2697.999999858439,NA,html-button-response,2,68853,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xzci_kywj_fivo,,0
5502.000000094995,NA,html-button-response,3,76371,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xzci_kywj_fivo,,0
4489.000000059605,NA,html-button-response,4,81380,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xzci_kywj_fivo,,0
2567.0000000391155,NA,html-button-response,5,84470,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xzci_kywj_fivo,,0
6023.999999975786,NA,html-button-response,6,91006,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xzci_kywj_fivo,NA,NA
1820.0000000651926,NA,html-button-response,7,93352,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_1,box_2,NA,xzci_kywj_fivo,box_2,1
4042.000000132248,NA,html-button-response,8,97911,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_1,box_2,NA,xzci_kywj_fivo,box_2,0
15986.99999996461,NA,survey-text,9,114433,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,verl likre box,xzci_kywj_fivo,,0
1702.999999979511,NA,html-button-response,10,116140,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xzci_kywj_fivo,NA,NA
17836.19499999986,recaptcha.html,external-html,0,17864,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,yika_ztsk_txhi,NA,NA
13691.7599999997,consent/consent.html,external-html,1,33117,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,yika_ztsk_txhi,NA,NA
4781.330000000249,NA,html-button-response,2,37906,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,yika_ztsk_txhi,,0
37593.63499999972,NA,html-button-response,3,77514,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,yika_ztsk_txhi,,0
23377.919999999896,NA,html-button-response,4,101401,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,yika_ztsk_txhi,,0
